Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
33b3cedc-e045-2a40-e5b7-116ede5d8c66,1944-02-16,2019-10-10,999-13-7298,S99927892,X79444529X,Mrs.,Sharlene906,D'Amore443,,Kassulke119,M,white,nonhispanic,F,Wakefield  Massachusetts  US,963 Wilderman Brook Unit 46,Worcester,Massachusetts,Worcester County,,42.30561727474979,-71.80263993941979,2843546.9980000006,500198.01200000005
fab540db-3bc8-bbf8-69bc-5d8a9dbb752f,2020-12-24,,999-66-3827,,,,Charlsie105,Jacobson885,,,,white,nonhispanic,F,Needham  Massachusetts  US,122 Hyatt Fort,Royalston,Massachusetts,Worcester County,,42.645026687928464,-72.17856620100746,27676.87,0.0
54e10ce1-0444-aa9d-a915-1d576a6a0f70,1958-04-07,,999-96-5910,S99917499,X67761287X,Mr.,Todd315,Breitenberg711,,,S,white,nonhispanic,M,Lowell  Massachusetts  US,259 Lakin Terrace Apt 27,Yarmouth,Massachusetts,Barnstable County,,41.69660619780265,-70.19266507460578,1568370.76,2443.8599999999997
fa311677-035c-7329-3dec-2a01c9afd965,1958-09-06,,999-58-2537,S99932987,X74829255X,Mr.,Jeremy766,Witting912,,,M,asian,nonhispanic,M,Macau  Macao Special Administrative Region of the People's Republic of China  CN,941 Robel Vista,Plainville,Massachusetts,Norfolk County,,42.04847821979759,-71.34364274473728,1616300.0625000007,20846.467500000002
899c3251-4ec5-8102-957c-e89acd5b921a,1969-02-02,,999-93-3935,S99988639,X67250211X,Mrs.,Lakeesha370,Romaguera67,,Dare640,M,white,nonhispanic,F,Lowell  Massachusetts  US,651 Terry Brook,Newton,Massachusetts,Middlesex County,02462,42.300236354379294,-71.16339182099287,2142649.0315000005,120417.33850000001
251ec304-b5fb-e3fa-72ed-197b957c3378,2020-05-13,,999-74-4099,,,,Harris789,Torphy630,,,,white,nonhispanic,M,Fall River  Massachusetts  US,380 Gibson Street Unit 30,Haverhill,Massachusetts,Essex County,,42.798938279326876,-71.15448072547652,5147.4385,6411.331499999999
0fc183b2-8b93-ec17-d2fc-e703b373c9d7,1971-01-18,,999-47-5593,S99991572,X88557190X,Mrs.,Barbara209,Soliz209,,Zúñiga630,M,white,hispanic,F,Marigot  Saint Andrew Parish  DM,342 Gleason Alley Unit 65,Salem,Massachusetts,Essex County,,42.46761937587988,-70.8693905368745,1387921.3015000005,229094.66849999994
add236d5-0131-8a3f-8b55-a081df83922e,1997-12-19,,999-49-5374,S99970841,X62900787X,Ms.,Darline247,Ondricka197,,,,white,nonhispanic,F,Worcester  Massachusetts  US,1057 Okuneva Promenade,Peabody,Massachusetts,Essex County,01960,42.50462121881945,-71.03592198886379,342735.9125000001,46762.717500000006
d2f61dcd-764f-619a-a60e-dc4a23eb3d53,1999-04-03,,999-58-5537,S99945748,X58766646X,Ms.,Molly175,Carroll471,,,,white,nonhispanic,F,West Springfield  Massachusetts  US,875 Rutherford Fort Unit 44,Waltham,Massachusetts,Middlesex County,,42.39943887905051,-71.28472080328743,587705.3175,1245.6225
a74d0e94-a25c-e5b1-3d27-d23552bd29f1,2014-05-13,,999-88-1125,,,,Sydney660,O'Hara248,,,,white,nonhispanic,M,Boston  Massachusetts  US,156 Muller Ferry,Gloucester,Massachusetts,Essex County,01930,42.656894156989495,-70.72750647595943,24289.873,15577.586999999998
5136cc20-a63c-c7c8-00ae-fc5fa86be863,1942-10-15,,999-36-4286,S99966813,X52936151X,Mr.,Lavern240,O'Kon634,,,M,black,nonhispanic,M,Boxborough  Massachusetts  US,885 Bernier Run Apt 52,Pembroke,Massachusetts,Plymouth County,,42.069375300905236,-70.8252839067862,1886447.606,115760.13399999999
d7b59f8c-fe04-46a1-de11-1ca3bd0d58e9,1998-11-24,,999-69-5975,S99927441,X55184932X,Mr.,Tad831,Pagac496,,,,black,nonhispanic,M,Dedham  Massachusetts  US,934 Runolfsson Village Unit 4,Hatfield,Massachusetts,Hampshire County,01038,42.35212395307452,-72.60179728815791,568422.6475,940.3724999999997
2a98d763-bdbc-f524-31b7-23712dc08894,1971-01-03,,999-98-3790,S99979253,X20559703X,Mr.,Maxwell782,Littel644,,,M,asian,nonhispanic,M,Chatham  Massachusetts  US,478 Williamson Manor Apt 67,Middleborough Center,Massachusetts,Plymouth County,,41.846022140699766,-70.88908471880194,2102369.9125000006,1105.5674999999997
c1c5bcd1-d232-8de3-7e0f-3ef13280455c,1995-05-21,,999-70-1217,S99929211,X88367049X,Ms.,Delmy607,Shanahan202,,,,white,nonhispanic,F,Lexington  Massachusetts  US,930 King Stravenue,Agawam,Massachusetts,Hampden County,,42.036128413937035,-72.72720303242403,1121225.9899999998,3581.34
b3e07511-608d-0034-f354-fab0ea176917,2019-07-15,,999-37-2238,,,,Gustavo235,Rael318,,,,white,hispanic,M,Mexico City  Mexico City  MX,941 Kihn Dam Apt 22,Weymouth,Massachusetts,Norfolk County,02190,42.22164554447146,-70.96696574191755,67304.94,104.33999999999992
289f0cd9-e5d2-d575-b227-51874433bb33,1970-10-24,1995-11-07,999-62-6022,S99996313,X41106137X,Mr.,Eugenio846,Emard19,,,,white,nonhispanic,M,North Andover  Massachusetts  US,363 Harvey Alley,Methuen,Massachusetts,Essex County,,42.74054835847769,-71.16712435956047,663519.2425,3166.6274999999996
e7d52393-d28b-96d3-fe60-5a19ef9ce171,1948-03-03,,999-63-5635,S99944758,X16580066X,Mr.,Javier97,Greenfelder433,,,M,white,nonhispanic,M,Boston  Massachusetts  US,672 Cremin Divide Suite 83,Somerville,Massachusetts,Middlesex County,02155,42.39178190525223,-71.09834605968241,2646016.4100000006,43908.96
69bb7f3e-31ab-fee6-9ab6-4a83c24df020,2006-10-16,,999-56-5204,,,,Emilia403,Lemus978,,,,white,hispanic,F,Carolina  Puerto Rico  PR,530 Ortiz Divide Apt 24,Worcester,Massachusetts,Worcester County,01604,42.284867547270586,-71.86914245854645,372471.08999999997,206.21999999999997
be86cb71-0481-f2c6-c89b-e8ea1136a893,1957-02-12,,999-21-8577,S99910061,X43205480X,Ms.,Isadora719,Tremblay80,,,S,white,nonhispanic,F,Melrose  Massachusetts  US,207 Dooley Orchard,Ipswich,Massachusetts,Essex County,,42.72173796879688,-70.82074680849233,2511927.5475000013,532650.7825
71a8b156-760b-df6b-859e-eefc7932a526,2014-11-15,,999-12-3038,,,,Adriana394,Hintz995,,,,white,nonhispanic,F,Amherst Center  Massachusetts  US,455 Bayer Rapid Suite 75,Boston,Massachusetts,Suffolk County,02120,42.3980503884975,-70.97134547950968,192947.81,0.0
63d20fbe-d046-cc9f-59b7-c51c073583c1,1944-02-16,,999-67-9678,S99973446,X88197513X,Mrs.,Roselia779,Kilback373,,Wunsch504,M,white,nonhispanic,F,Lynn  Massachusetts  US,445 Stark Dale,Worcester,Massachusetts,Worcester County,01609,42.24220905755672,-71.76752705067625,4108771.9455000013,678808.1145000001
2aeeff83-dd7a-e599-6199-35b39c614293,1983-03-26,,999-20-4922,S99925760,X63725108X,Mr.,Grady603,Predovic534,,,M,white,hispanic,M,New Bedford  Massachusetts  US,752 Schuppe Wynd,Boston,Massachusetts,Suffolk County,02108,42.35356465450079,-71.10272911933386,756504.9374999999,1093.4924999999996
6ab08a28-1670-be6a-f2c9-f2e248700836,2001-04-01,,999-15-4276,S99940513,X30897820X,Ms.,Ermelinda113,Kerluke267,,,,white,nonhispanic,F,Groton  Massachusetts  US,184 Dooley Annex Unit 31,Amherst,Massachusetts,Hampshire County,,42.340055664157404,-72.52688396722814,512197.82500000007,2144.9249999999997
41ba25b8-f5ca-3bce-c26f-64b5ce13e525,1970-10-24,,999-59-7838,S99940185,X66933335X,Mr.,Lucius907,Gerlach374,,,M,white,nonhispanic,M,Foxborough  Massachusetts  US,665 Harris Highlands Apt 47,Methuen,Massachusetts,Essex County,01844,42.69826395397173,-71.17965295012952,2098081.865,2123.955
683fc157-3f75-3396-c034-a3fb4ec710fe,1989-08-30,,999-66-7811,S99952302,X76323945X,Mr.,Ian270,Ledner144,,,S,white,nonhispanic,M,Chicopee  Massachusetts  US,523 Hodkiewicz Camp Unit 29,Franklin,Massachusetts,Norfolk County,02038,42.079912136157475,-71.45490144171194,831869.4774999999,488.1524999999999
de08c2b0-05d0-ba6a-a515-d7d779aa5191,1988-10-22,,999-80-8701,S99961913,X36198153X,Mr.,Chase54,Okuneva707,,,M,white,nonhispanic,M,Springfield  Massachusetts  US,622 Crist Skyway,Boston,Massachusetts,Suffolk County,02115,42.32473853482738,-71.01184517185878,818187.7825000002,2996.7375
3beee40e-512b-420f-38a3-28e56cddbc9b,1952-07-28,,999-52-7932,S99926912,X71606156X,Mr.,Lou594,Crooks415,,,M,white,nonhispanic,M,Leicester  Massachusetts  US,581 Kassulke Trailer Unit 64,Heath,Massachusetts,Franklin County,,42.67644394305519,-72.8180838959979,2412845.779000001,36652.170999999995
9e84e569-7adc-ff42-ccdb-9fe9c23842a6,1945-11-04,,999-92-3898,S99988486,X72768860X,Mr.,Armando772,Hilll811,,,M,white,nonhispanic,M,Boston  Massachusetts  US,397 Rodriguez Promenade Suite 93,Lynn,Massachusetts,Essex County,01902,42.43784038613419,-71.01989518158898,1991590.1935000005,746653.6664999999
346a1435-2455-914f-c287-7b88052d05db,1981-11-16,,999-84-2339,S99923024,X52678817X,Mrs.,Akiko835,Pfannerstill264,,Corwin846,M,asian,nonhispanic,F,Ahmedabad  Gujarat  IN,280 Macejkovic Byway Suite 60,Framingham,Massachusetts,Middlesex County,01702,42.31885511061061,-71.40051908597108,1208465.0770000003,377902.533
1d1af1df-c916-9534-dcb4-b9aaf02e48d5,1974-07-16,,999-32-8645,S99916853,X49532086X,Mrs.,Pattie91,Feest103,,Reynolds644,M,white,nonhispanic,F,Marshfield  Massachusetts  US,475 Monahan Parade,Springfield,Massachusetts,Hampden County,01013,42.149784698856294,-72.62362135799623,771826.6675000001,617051.9324999999
d60a19c3-848d-6c3b-deed-8e2226bd5757,2011-04-25,,999-93-5084,,,,Monica757,Nikolaus26,,,,white,nonhispanic,F,Hopkinton  Massachusetts  US,407 Bednar Throughway,Worcester,Massachusetts,Worcester County,01583,42.28567917186681,-71.69157518983323,136549.00999999998,0.0
af0323f7-dcf2-5d97-8623-2f0d511016ec,1960-06-27,,999-58-6823,S99924358,X50892594X,Mr.,Luigi346,Carroll471,,,M,white,nonhispanic,M,Agawam  Massachusetts  US,886 Gutkowski Route Apt 30,Boston,Massachusetts,Suffolk County,02135,42.302828547994984,-71.15623517392224,1524947.8700000003,113.90999999999995
1cd0fcc2-1fc9-6471-510b-2b524494d9f3,2004-02-01,,999-86-3549,S99928755,,,Alton320,Parker433,,,,white,nonhispanic,M,Boston  Massachusetts  US,176 Botsford Avenue,Dartmouth,Massachusetts,Bristol County,,41.572007438866635,-70.99880980212103,453323.4799999999,0.0
ed01aca0-b28f-4b31-711b-3114e5d3c661,2012-04-18,,999-48-4955,,,,Irish781,Torp761,,,,black,nonhispanic,F,Lynnfield  Massachusetts  US,531 Schoen Road,Natick,Massachusetts,Middlesex County,,42.318853098784835,-71.32940890190834,246067.72249999997,113.70749999999991
165a4435-31ff-0493-eb3f-3a86106f3a59,1972-09-14,,999-29-3189,S99999166,X55007970X,Ms.,Thelma273,Bayer639,JD,,S,white,nonhispanic,F,Pembroke  Massachusetts  US,999 Crist Track,Agawam,Massachusetts,Hampden County,,42.10927704139075,-72.62075434125494,1997480.9360000002,468500.67399999994
75bfc8f4-2f19-2b6a-120a-31888422aa78,1965-06-26,,999-29-5492,S99997173,X43376085X,Mrs.,Geraldine667,Koch169,,Huels583,M,white,nonhispanic,F,Cambridge  Massachusetts  US,468 Grimes Esplanade,Groton,Massachusetts,Middlesex County,01450,42.63269714260298,-71.58817601750471,1369310.9340000001,46811.17599999999
fee55adf-498c-5111-2136-e805906a3a74,1974-12-23,,999-77-4082,S99944844,X44737073X,Mrs.,Rea30,Daugherty69,,Gislason620,M,white,nonhispanic,F,Cambridge  Massachusetts  US,313 Smitham Underpass,Haverhill,Massachusetts,Essex County,01830,42.78519331418871,-71.08570966273241,2342040.5519999997,279507.158
d432ac90-2b10-097f-9a30-093555da284f,1970-08-20,,999-64-3099,S99989688,X32934785X,Mrs.,Esther279,Toy286,,Kozey370,M,white,nonhispanic,F,Andover  Massachusetts  US,931 Herman Vale Unit 62,Middleborough Center,Massachusetts,Plymouth County,,41.910991134265224,-70.89398998198266,638323.4609999999,649722.309
51b59c09-c5a3-9c00-9ff0-e18c05efe769,1979-02-14,,999-38-7776,S99914229,X34167948X,Mr.,Carmen818,Gutkowski940,,,M,white,nonhispanic,M,Montgomery  Massachusetts  US,807 Ziemann Lock,Foxborough,Massachusetts,Norfolk County,,42.04198500841728,-71.24832444790682,1084557.2974999999,2914.8224999999998
4b0187d5-ffc7-563b-80e8-0d45bfd0709f,1948-04-14,,999-48-8801,S99975514,X35457720X,Mrs.,Ines699,Beier427,,Murazik203,M,white,nonhispanic,F,Boxborough  Massachusetts  US,199 Hudson Wall Apt 2,Marblehead,Massachusetts,Essex County,,42.44735293267853,-70.87005145744574,2145940.5375000006,1181401.5425
4898f210-0f92-d5f8-0b8f-29c0899b69db,1983-04-09,,999-11-1326,S99993912,X4154771X,Mr.,Herbert830,Pouros728,,,M,white,hispanic,M,Braintree  Massachusetts  US,1046 Stamm Quay,Hatfield,Massachusetts,Hampshire County,,42.41148891127506,-72.58720855704566,913136.05,3720.93
cbf4f991-0ef5-2f3f-122d-2b73edb21c1f,1955-02-02,2021-07-07,999-84-7772,S99962206,X28334429X,Mr.,Weston546,Thompson596,,,S,white,nonhispanic,M,Saugus  Massachusetts  US,426 Collins Park,Yarmouth,Massachusetts,Barnstable County,,41.70325384275306,-70.25870813343305,1854820.6184999994,58014.4315
0c821314-2669-2ad3-2ac3-8ce662d8325c,1975-11-15,,999-50-6610,S99961876,X51741763X,Ms.,Paz9,Murphy561,,,S,black,nonhispanic,F,Lynn  Massachusetts  US,357 Hermann Estate,Berkley,Massachusetts,Bristol County,,41.80177175460216,-71.11243121022024,1263902.017,464160.00299999997
34b1b3b3-73ce-1bc2-b26e-dce20c4f6cbc,1950-09-30,,999-28-5628,S99963331,X69179845X,Mr.,Jerry654,Satterfield305,,,M,white,nonhispanic,M,Saugus  Massachusetts  US,230 Kub Hollow Apt 26,Fitchburg,Massachusetts,Worcester County,01420,42.544959995084035,-71.859772786183,1793639.1950000003,48734.935
7378ba81-94b8-baa9-93d0-bf7d25af0048,1976-06-30,,999-32-4040,S99929350,X30184682X,Mr.,Nick779,Botsford977,,,M,hawaiian,hispanic,M,Salem  Massachusetts  US,321 Marquardt Parade,Lancaster,Massachusetts,Worcester County,,42.521784561941075,-71.71307219012527,1153357.2850000001,3548.415
9b94051f-59a9-c941-61af-9acf2a9af22f,1945-07-17,,999-61-4586,S99940951,X29494470X,Mr.,Stephen891,Daniel959,,,S,white,nonhispanic,M,West Yarmouth  Massachusetts  US,307 Kulas Approach Unit 81,Rehoboth,Massachusetts,Bristol County,,41.86239690302137,-71.20929303300261,1792752.6385000006,109927.32149999999
9ef4db86-c427-ddfe-a607-737f08ffb0c1,1973-04-02,,999-67-3698,S99988330,X51623363X,Ms.,Terrilyn343,Murphy561,,,S,asian,nonhispanic,F,Hanoi  Hà Đông  VN,239 Upton Walk,Lowell,Massachusetts,Middlesex County,01852,42.644893137322526,-71.28465183111837,2756377.8550000004,392992.92499999993
aa83e9bd-e4d5-1874-01ec-539e4a8356e1,2016-08-08,,999-26-4112,,,,Mitch821,Stark857,,,,asian,nonhispanic,M,Scituate  Massachusetts  US,785 Jaskolski Manor Apt 5,Essex,Massachusetts,Essex County,,42.609732088103996,-70.7235683552534,17657.243,21227.617
90053970-cbf7-9102-32f1-61c1b05827a8,1959-03-23,,999-20-9677,S99929577,X45931143X,Mrs.,Mika226,Daugherty69,,Rempel203,M,white,nonhispanic,F,Falmouth  Massachusetts  US,566 Klein Gardens,Walpole,Massachusetts,Norfolk County,02081,42.123487454746375,-71.22827320149842,2002214.7375000003,332021.7424999999
0896b0af-df68-c103-5db4-018d0ca3256e,1957-07-24,,999-61-1912,S99923028,X4981106X,Mrs.,Marisha663,Roberts511,,Borer986,M,white,hispanic,F,Worcester  Massachusetts  US,954 Harber Trailer Apt 29,Newton,Massachusetts,Middlesex County,02459,42.309247092334026,-71.27544335243682,2133224.708500001,578478.3315
97a30f0c-5ece-06e1-f7c1-1f8d46057ea7,2012-11-26,,999-36-8814,,,,Lucretia377,Mann644,,,,white,nonhispanic,F,Blandford  Massachusetts  US,642 Rosenbaum Avenue Suite 89,Andover,Massachusetts,Essex County,,42.69494191332637,-71.1182535852012,224223.33750000002,761.1225
e8ffd460-0685-7966-5e43-d24315e2f40c,2000-05-09,,999-77-3291,S99969464,X8974911X,Ms.,Joya53,Hagenes547,,,,black,nonhispanic,F,Shelburne Falls  Massachusetts  US,235 Mueller Club,Boston,Massachusetts,Suffolk County,02163,42.33693274543457,-71.11962448996672,555142.87,64730.31000000001
39b4eaac-6d32-3610-6cdf-20196fd708cb,2005-04-13,,999-85-7342,S99974594,,,Noriko180,Herman763,,,,hawaiian,nonhispanic,F,Fall River  Massachusetts  US,1024 Russel Divide Suite 36,Kingston,Massachusetts,Plymouth County,02364,41.98843383622546,-70.78286368030886,320508.42,8292.779999999999
68444584-c6e0-8d53-923e-ce79ba7c1911,2011-09-03,,999-21-5083,,,,Timmy68,Pfannerstill264,,,,white,nonhispanic,M,Amherst  Massachusetts  US,426 Kuvalis Ville Apt 24,Amherst,Massachusetts,Hampshire County,,42.31803378115187,-72.54871835823762,253391.98999999996,206.21999999999997
8de0c26b-923d-7d3a-3315-9a800f7e46ec,1955-02-02,,999-58-6684,S99930358,X22130468X,Mr.,Johnathan55,Reichert620,,,M,white,nonhispanic,M,Attleboro  Massachusetts  US,251 Bartoletti Center Unit 97,Yarmouth,Massachusetts,Barnstable County,,41.665298518449916,-70.19927976933926,1648829.2075000005,22627.6725
246fb368-8991-dc93-f6a5-eca807e7dbde,1990-10-28,,999-60-9817,S99914273,X80400694X,Ms.,Eleni953,Hilpert278,JD,,S,white,nonhispanic,F,Amesbury  Massachusetts  US,1051 Weimann Flat Apt 41,Halifax,Massachusetts,Plymouth County,,42.00159672532585,-70.8811988722922,667527.8949999999,256041.24499999997
f26edc0d-057d-5dcc-3be2-26eb85730912,2013-02-04,,999-98-9719,,,,Jerome176,Kihn564,,,,white,nonhispanic,M,Charlton  Massachusetts  US,602 Wilkinson Extension,Watertown,Massachusetts,Middlesex County,,42.404547664933176,-71.14026154656801,223418.10499999998,420.5249999999999
51c7ff6a-33e3-3e1b-d3ad-0035c8227dfa,2002-04-11,,999-16-9961,S99921624,,Ms.,Georgiann138,Heaney114,,,,white,nonhispanic,F,Springfield  Massachusetts  US,967 Hintz Drive,Amherst,Massachusetts,Hampshire County,,42.36776288197201,-72.47330072761734,40978.56,0.0
e31d10b1-1cfa-e761-c21d-b7fd630f55c3,1997-11-10,,999-24-2475,S99970079,X14053905X,Mr.,Curt84,Schmidt332,,,,white,nonhispanic,M,Cambridge  Massachusetts  US,345 Leuschke Meadow Apt 95,South Amherst,Massachusetts,Hampshire County,,42.33747124680382,-72.48786598749187,571963.0475,1122.3825
7adfe946-37fc-cb42-d68b-04175f767196,1996-06-09,,999-29-3995,S99913674,X79541431X,Ms.,Ilona639,Graham902,,,,white,nonhispanic,F,Brookline  Massachusetts  US,927 Marvin Branch Suite 8,Seekonk,Massachusetts,Bristol County,,41.87843619082204,-71.33657744500614,1349054.46,0.0
509f9a77-2a22-f98b-c539-9a44057efb51,1965-02-08,,999-33-4533,S99987300,X21807127X,Mrs.,Loretta235,Bosco882,,Gutkowski940,M,white,nonhispanic,F,Weymouth  Massachusetts  US,291 Vandervort Ferry,Mashpee,Massachusetts,Barnstable County,,41.64593461424693,-70.4578410635981,2191373.303000001,307339.627
23436e20-0eca-9c61-472c-6f03ec5bef26,1988-07-19,,999-42-1387,S99975273,X45028560X,Mr.,Chris95,Gislason620,,,S,white,nonhispanic,M,Brockton  Massachusetts  US,355 Kilback Boulevard,Mansfield,Massachusetts,Bristol County,,41.992759362346476,-71.1857337149296,1639312.7149999996,2620.665
591d3cc1-8a81-1962-faef-d96b874870b2,2002-05-08,,999-18-9966,S99955477,,Ms.,Kaitlyn96,Heathcote539,,,,white,nonhispanic,F,Gloucester  Massachusetts  US,911 Morissette Approach,Northampton,Massachusetts,Hampshire County,01062,42.35188255790383,-72.62293140683389,1264689.4024999999,3557.9775000000004
0ee91088-5b0d-8cdb-ef22-357b12a26b25,1986-02-11,,999-10-4048,S99940521,X54924853X,Mrs.,Lavera253,Reilly981,JD,Padberg411,M,white,nonhispanic,F,Andover  Massachusetts  US,223 Grant Walk Apt 33,Salem,Massachusetts,Essex County,,42.46906994057437,-70.95426577439726,1260989.7424999997,315647.2875
75fbfb0d-f51b-d3b3-c1a4-9357e412b447,1979-02-28,,999-49-8372,S99966060,X60114134X,Mr.,Israel728,Oberbrunner298,,,M,white,nonhispanic,M,Springfield  Massachusetts  US,797 D'Amore Ferry Unit 98,Hingham,Massachusetts,Plymouth County,,42.19391976836062,-70.84066451089868,1107528.44,487.35
81466d70-5714-130a-24dc-b7fa2e2bc15c,2018-02-09,,999-40-6522,,,,Hershel911,Gutmann970,,,,white,nonhispanic,M,Somerville  Massachusetts  US,995 Aufderhar Stravenue,Swansea,Massachusetts,Bristol County,,41.78951297736446,-71.24610104511937,100847.16,0.0
89464607-f8af-06a3-fe2f-227495c12550,1975-12-22,,999-65-1096,S99960571,X71071785X,Mrs.,Jayme42,Abernathy524,,Thompson596,M,white,nonhispanic,F,Plainville  Massachusetts  US,861 McCullough Center,Haverhill,Massachusetts,Essex County,01830,42.76732055286675,-71.09285408893442,2283431.5080000004,383402.772
23cec4fc-145d-f75d-dc70-2a52c97bd9c3,1951-12-12,,999-27-7101,S99937334,X49057630X,Mr.,Deandre599,Harris789,,,S,white,nonhispanic,M,Bourne  Massachusetts  US,444 O'Keefe Brook Unit 83,Westford,Massachusetts,Middlesex County,,42.59840216636946,-71.453187627666,1819590.3039999998,9605.376
54d3fa3e-b79e-8123-4dfa-b4d9b0e735de,2004-10-13,,999-69-2604,S99928333,,,Marylin690,Sipes176,,,,white,nonhispanic,F,Rockland  Massachusetts  US,1021 Hoppe Way,Easton,Massachusetts,Bristol County,,42.08819355390994,-71.10274910427911,420842.06249999994,3069.6375000000003
27050e3a-dba0-61b9-3041-373c323e16a4,2004-02-20,,999-55-3329,S99966055,,,Jenifer459,Abshire638,,,,white,nonhispanic,F,Norwood  Massachusetts  US,783 Yundt Burg,Attleboro,Massachusetts,Bristol County,02703,41.92858825693329,-71.36866262870858,448059.62999999995,487.04999999999995
c28b00a3-54c0-21ba-4ed7-de871f1b157f,2021-09-05,,999-95-2667,,,,Nathanial472,Beatty507,,,,white,nonhispanic,M,Hingham  Massachusetts  US,422 Kassulke Grove Suite 3,Smith Mills,Massachusetts,Bristol County,,41.61838336327282,-71.01117153034888,825.9920000000001,1443.848
ff0e4d0e-6181-e36e-d817-64dbcaecb5d0,1994-08-12,2008-04-04,999-12-9188,,,,Domingo513,Bashirian201,,,,white,nonhispanic,M,Ware  Massachusetts  US,799 Labadie Orchard Apt 88,Barnstable,Massachusetts,Barnstable County,02655,41.65001048751461,-70.30715501505665,420643.4825,215.85749999999987
b03985e9-38d0-4564-1b52-4a8651cecdd5,1964-07-12,,999-51-5571,S99980439,X71674000X,Mrs.,Sasha806,Renner328,,Williamson769,M,white,nonhispanic,F,Lawrence  Massachusetts  US,593 Rowe Rest,Worcester,Massachusetts,Worcester County,01602,42.25840633489134,-71.763476374964,1945077.166,248556.064
